    0.000,  100.000,  100.000,  100.000,    0.000
    0.000,   49.854,   62.305,   49.854,    0.000
    0.000,   37.305,   49.707,   37.305,    0.000
    0.000,   49.854,   62.305,   49.854,    0.000
    0.000,  100.000,  100.000,  100.000,    0.000
